EID,Xvalue,Yvalue,Zvalue,time
2605,0.32441434264183044,-9.83538055419922,5.941211700439452,2017-04-30 13:44:14.047
2606,0.4297592043876648,-10.42076301574707,5.947196960449219,2017-04-30 13:44:14.058
2607,0.44532153010368347,-10.876858711242676,5.676652431488037,2017-04-30 13:44:14.068
2608,0.7038952708244324,-11.14500904083252,4.897339344024658,2017-04-30 13:44:14.077
2609,1.1444283723831177,-11.131840705871582,3.519476413726806,2017-04-30 13:44:14.086
2610,1.4760253429412842,-10.855310440063477,2.4444799423217773,2017-04-30 13:44:14.096
2611,1.3407529592514038,-10.487800598144533,1.9823989868164065,2017-04-30 13:44:14.106
2612,1.158793568611145,-10.078392028808594,1.765723705291748,2017-04-30 13:44:14.116
2613,1.0881646871566772,-9.567230224609377,1.6017209291458132,2017-04-30 13:44:14.126
2614,1.2198457717895508,-8.93156909942627,1.6136919260025024,2017-04-30 13:44:14.136
2615,1.33357036113739,-8.391676902770996,1.6986861228942869,2017-04-30 13:44:14.146
2616,1.4987702369689941,-8.043320655822754,1.873462796211244,2017-04-30 13:44:14.156
2617,1.45806884765625,-7.920019149780272,1.9788076877594,2017-04-30 13:44:14.166
2618,1.3611036539077759,-7.8996686935424805,1.964442491531372,2017-04-30 13:44:14.176
2619,1.2868833541870115,-7.897274494171143,1.9057846069335933,2017-04-30 13:44:14.187
2620,1.115697979927063,-7.884106159210205,1.969230890274048,2017-04-30 13:44:14.198
2621,0.9588778018951416,-7.860164165496826,2.1535844802856445,2017-04-30 13:44:14.208
2622,0.768538773059845,-7.922413349151611,2.213439464569092,2017-04-30 13:44:14.216
2623,0.5578489899635315,-8.092401504516603,2.0649988651275635,2017-04-30 13:44:14.227
2624,0.3746925592422485,-8.542511940002441,1.7717092037200928,2017-04-30 13:44:14.237
2625,0.08259996026754379,-9.11113452911377,1.2832920551300049,2017-04-30 13:44:14.247
2626,-0.1364694982767105,-9.77672290802002,1.0606313943862915,2017-04-30 13:44:14.257
2627,-0.4094084799289704,-10.529699325561523,1.134851574897766,2017-04-30 13:44:14.267
2628,-0.4644751250743866,-11.335348129272461,1.5909470319747925,2017-04-30 13:44:14.278
2629,-0.15921440720558167,-11.827356338500975,2.1092917919158936,2017-04-30 13:44:14.287
2630,0.07900865375995636,-11.986570358276367,2.6396074295043945,2017-04-30 13:44:14.297
2631,-0.07302315533161162,-12.17571258544922,3.2393548488616943,2017-04-30 13:44:14.308
2632,-0.059855043888092034,-12.214019775390625,3.554192304611206,2017-04-30 13:44:14.317
2633,0.04429273307323457,-11.780669212341307,3.5697548389434814,2017-04-30 13:44:14.327
2634,0.14844051003456116,-11.05522632598877,3.1340100765228267,2017-04-30 13:44:14.337
2635,0.5027823448181152,-10.253169059753418,2.273294448852539,2017-04-30 13:44:14.347
2636,0.7697358727455139,-9.442731857299805,1.722628116607666,2017-04-30 13:44:14.357
2637,1.01753568649292,-8.778340339660645,1.804031014442444,2017-04-30 13:44:14.369
2638,0.9959878921508788,-8.355764389038086,1.88782799243927,2017-04-30 13:44:14.377
2639,1.4484920501708984,-8.153453826904299,1.6711528301239014,2017-04-30 13:44:14.388
2640,1.260547161102295,-8.22767448425293,1.81959331035614,2017-04-30 13:44:14.397
2641,0.889445960521698,-8.246828079223633,2.8526914119720463,2017-04-30 13:44:14.408
2642,1.2509703636169434,-8.225279808044434,3.25491714477539,2017-04-30 13:44:14.417
2643,1.6639702320098877,-8.259995460510254,2.980781078338623,2017-04-30 13:44:14.428
2644,1.5179238319396973,-8.384494781494139,2.8610711097717285,2017-04-30 13:44:14.436
2645,1.0857704877853394,-8.729259490966799,2.874239206314087,2017-04-30 13:44:14.447
2646,1.0307037830352783,-9.038111686706543,2.82515811920166,2017-04-30 13:44:14.457
2647,1.2701239585876465,-9.369708061218262,2.5067291259765625,2017-04-30 13:44:14.467
2648,1.4891934394836426,-9.733627319335938,2.030282974243164,2017-04-30 13:44:14.478
2649,1.4700398445129397,-10.089165687561037,1.7956513166427612,2017-04-30 13:44:14.488
2650,1.2868833541870115,-10.255562782287598,1.849520802497864,2017-04-30 13:44:14.497
2651,1.0785878896713257,-10.315418243408203,1.7513585090637207,2017-04-30 13:44:14.509
2652,1.0534487962722778,-10.271124839782717,1.5729905366897583,2017-04-30 13:44:14.518
2653,0.9397241473197936,-10.194510459899902,1.2234370708465576,2017-04-30 13:44:14.528
2654,0.9888052940368652,-10.135852813720703,0.6416460275650024,2017-04-30 13:44:14.537
2655,1.136048674583435,-10.123882293701172,0.1651999205350876,2017-04-30 13:44:14.547
2656,1.2725181579589844,-10.122684478759766,-0.062249243259429925,2017-04-30 13:44:14.558
2657,1.2318167686462402,-10.15021800994873,-0.062249243259429925,2017-04-30 13:44:14.567
2658,1.260547161102295,-10.134655952453613,0.11133038252592088,2017-04-30 13:44:14.578
2659,1.3120225667953491,-10.023324966430664,0.3220201432704925,2017-04-30 13:44:14.587
2660,1.314416766166687,-9.849745750427246,0.6715735793113708,2017-04-30 13:44:14.598
2661,1.4209587574005127,-9.714473724365234,1.048660397529602,2017-04-30 13:44:14.608
2662,1.403002142906189,-9.589975357055664,1.3287819623947144,2017-04-30 13:44:14.616
2663,1.234210968017578,-9.47265911102295,1.3910311460494995,2017-04-30 13:44:14.627
2664,1.1755530834197998,-9.510966300964355,1.6136919260025024,2017-04-30 13:44:14.636
2665,0.9720458984375,-9.654618263244627,1.6831238269805908,2017-04-30 13:44:14.647
2666,0.768538773059845,-9.66539192199707,1.499967336654663,2017-04-30 13:44:14.656
2667,0.667982280254364,-9.646238327026367,1.0749965906143188,2017-04-30 13:44:14.667
2668,0.5997475385665894,-9.611522674560547,0.8559271097183228,2017-04-30 13:44:14.676
2669,0.5710170865058899,-9.604340553283693,0.7793126702308655,2017-04-30 13:44:14.694
2670,0.6248866319656372,-9.591172218322754,0.7745242714881897,2017-04-30 13:44:14.696
2671,0.8200140595436096,-9.583989143371582,0.8690952062606812,2017-04-30 13:44:14.707
2672,1.1228805780410769,-9.488221168518066,1.161187767982483,2017-04-30 13:44:14.716
2673,1.3311761617660522,-9.490615844726562,1.3646949529647827,2017-04-30 13:44:14.726
2674,1.4209587574005127,-9.487024307250977,1.4281413555145264,2017-04-30 13:44:14.735
2675,1.416170358657837,-9.522936820983887,1.3623007535934448,2017-04-30 13:44:14.746
2676,1.3479355573654177,-9.587580680847168,1.2521674633026123,2017-04-30 13:44:14.756
2677,1.316810965538025,-9.66419506072998,1.1228805780410769,2017-04-30 13:44:14.766
2678,1.1516109704971311,-9.747992515563963,1.0067617893218994,2017-04-30 13:44:14.776
2679,1.0821791887283323,-9.725247383117676,0.7649474143981934,2017-04-30 13:44:14.785
2680,1.0366892814636228,-9.715670585632324,0.5937620401382446,2017-04-30 13:44:14.796
2681,1.0558429956436155,-9.781511306762695,0.3232172429561615,2017-04-30 13:44:14.806
2682,1.1252747774124146,-9.90361499786377,0.2094926536083221,2017-04-30 13:44:14.816
2683,1.1743559837341309,-9.989806175231934,0.2885012924671173,2017-04-30 13:44:14.826
2684,1.2701239585876465,-10.00177764892578,0.28969839215278625,2017-04-30 13:44:14.836
2685,1.3287819623947144,-9.967061996459961,0.2406172752380371,2017-04-30 13:44:14.846
2686,1.290474772453308,-9.985017776489258,0.059855043888092034,2017-04-30 13:44:14.856
2687,1.2665326595306396,-9.99100399017334,-0.0802057534456253,2017-04-30 13:44:14.866
2688,1.1288660764694214,-10.02571964263916,-0.17477671802043915,2017-04-30 13:44:14.876
2689,1.09654438495636,-10.030508041381836,-0.32680854201316833,2017-04-30 13:44:14.886
2690,1.042674899101257,-10.073603630065918,-0.5051765441894531,2017-04-30 13:44:14.896
2691,1.1061211824417114,-10.044873237609863,-0.6189011335372925,2017-04-30 13:44:14.906
2692,1.273715257644653,-9.973047256469727,-0.5662286877632141,2017-04-30 13:44:14.916
2693,1.404199242591858,-10.008959770202637,-0.3663128614425659,2017-04-30 13:44:14.925
2694,1.6364368200302124,-10.134655952453613,-0.2262520641088485,2017-04-30 13:44:14.935
2695,1.988384485244751,-10.442310333251953,-0.06464344263076782,2017-04-30 13:44:14.946
2696,2.22660756111145,-11.019312858581543,0.3447650372982025,2017-04-30 13:44:14.956
2697,2.382230758666992,-11.63222885131836,0.9469067454338074,2017-04-30 13:44:14.966
2698,2.718616008758545,-12.066776275634766,1.7190368175506592,2017-04-30 13:44:14.977
2699,3.3482911586761475,-12.199654579162598,2.476801633834839,2017-04-30 13:44:14.987
2700,3.7612907886505127,-12.06198787689209,3.138798475265503,2017-04-30 13:44:14.997
2701,3.525461912155152,-11.660959243774414,3.381809949874878,2017-04-30 13:44:15.008
2702,2.713827610015869,-11.073183059692383,2.9293057918548584,2017-04-30 13:44:15.019
2703,1.8052281141281128,-10.36449909210205,2.319981336593628,2017-04-30 13:44:15.029
2704,0.8271966576576233,-9.975440979003906,1.678335428237915,2017-04-30 13:44:15.037
2705,0.3411737382411957,-9.836577415466307,1.1767501831054688,2017-04-30 13:44:15.047
2706,0.3471592366695404,-9.828198432922363,1.195903778076172,2017-04-30 13:44:15.058
2707,0.5698199868202211,-9.787496566772461,1.7621324062347412,2017-04-30 13:44:15.067
2708,0.9804255962371826,-9.604340553283693,2.5749640464782715,2017-04-30 13:44:15.077
2709,1.236605167388916,-9.311050415039062,3.1507694721221924,2017-04-30 13:44:15.087
2710,1.1408370733261108,-8.905233383178711,3.5218706130981445,2017-04-30 13:44:15.097
2711,0.6380547285079956,-8.495824813842772,3.6750996112823486,2017-04-30 13:44:15.109
2712,0.11851298063993455,-8.26358699798584,3.581725835800172,2017-04-30 13:44:15.117
2713,-0.3603273630142212,-8.196549415588379,3.4560301303863525,2017-04-30 13:44:15.129
2714,-0.6428431272506714,-8.315062522888184,3.132812976837158,2017-04-30 13:44:15.140
2715,-0.9852139949798584,-8.522160530090332,3.062183856964112,2017-04-30 13:44:15.151
2716,-0.912190854549408,-8.678980827331543,3.1998505592346187,2017-04-30 13:44:15.161
2717,-0.7182605266571045,-8.826224327087402,3.3028011322021484,2017-04-30 13:44:15.166
2718,-0.5303156971931458,-9.009381294250488,3.3423056602478027,2017-04-30 13:44:15.176
2719,-0.27653029561042786,-9.255983352661133,3.471592426300049,2017-04-30 13:44:15.188
2720,-0.07541735470294952,-9.54209041595459,3.5015199184417725,2017-04-30 13:44:15.197
2721,-0.019153613597154617,-9.841365814208984,3.318363666534424,2017-04-30 13:44:15.210
2722,0.015562310814857485,-10.02811336517334,2.9472622871398926,2017-04-30 13:44:15.221
2723,0.0586579404771328,-10.141838073730467,2.5354595184326167,2017-04-30 13:44:15.232
2724,0.08259996026754379,-10.162189483642578,2.27209734916687,2017-04-30 13:44:15.236
2725,0.12330138683319093,-10.129867553710938,1.9752163887023928,2017-04-30 13:44:15.246
2726,0.090979665517807,-10.0580415725708,1.7884687185287476,2017-04-30 13:44:15.257
2727,0.1280897855758667,-9.853337287902832,1.7322049140930176,2017-04-30 13:44:15.266
2728,0.028730420395731926,-9.677363395690918,1.6819267272949219,2017-04-30 13:44:15.280
2729,-0.023942016065120697,-9.51455783843994,1.6376339197158811,2017-04-30 13:44:15.288
2730,-0.0933738648891449,-9.44752025604248,1.521515130996704,2017-04-30 13:44:15.296
2731,-0.2789244949817657,-9.355342864990234,1.502361536026001,2017-04-30 13:44:15.308
2732,-0.2885012924671173,-9.26675796508789,1.4616601467132568,2017-04-30 13:44:15.315
2733,-0.2693476974964142,-9.232041358947754,1.656787633895874,2017-04-30 13:44:15.326
2734,-0.3699041604995728,-9.251194953918457,1.7884687185287476,2017-04-30 13:44:15.336
2735,-0.4812345504760742,-9.306262016296387,1.9500772953033447,2017-04-30 13:44:15.346
2736,-0.5494692921638489,-9.343372344970703,2.1140801906585693,2017-04-30 13:44:15.357
2737,-0.4608838260173798,-9.314641952514648,2.2433669567108154,2017-04-30 13:44:15.366
2738,-0.3758896589279175,-9.340977668762207,2.3032219409942627,2017-04-30 13:44:15.376
2739,-0.27413609623909,-9.405621528625488,2.346317768096924,2017-04-30 13:44:15.386
2740,-0.06823474913835527,-9.443928718566896,2.298433542251587,2017-04-30 13:44:15.397
2741,0.07302315533161162,-9.560047149658203,2.1619641780853267,2017-04-30 13:44:15.406
2742,0.3148375153541565,-9.525331497192383,2.0590133666992188,2017-04-30 13:44:15.416
2743,0.4525041282176971,-9.469067573547363,2.056619167327881,2017-04-30 13:44:15.426
2744,0.4572925269603729,-9.63067626953125,2.011129379272461,2017-04-30 13:44:15.436
2745,0.34596213698387146,-9.853337287902832,2.0015525817871094,2017-04-30 13:44:15.445
2746,0.3220201432704925,-10.00177764892578,1.985990285873413,2017-04-30 13:44:15.456
2747,0.1999158412218094,-10.222043991088867,2.1033062934875493,2017-04-30 13:44:15.466
2748,0.3675099611282349,-10.201693534851074,1.9764134883880613,2017-04-30 13:44:15.477
2749,0.27054479718208313,-10.180145263671877,1.948880195617676,2017-04-30 13:44:15.486
2750,0.11851298063993455,-10.11430549621582,2.1559786796569824,2017-04-30 13:44:15.496
2751,-0.033518824726343155,-10.02452278137207,2.382230758666992,2017-04-30 13:44:15.506
2752,0.016759412363171574,-9.66419506072998,2.630030632019043,2017-04-30 13:44:15.516
2753,0.2358288615942001,-9.244012832641602,2.670732021331787,2017-04-30 13:44:15.527
2754,0.4405331015586853,-9.003395080566406,3.0777463912963867,2017-04-30 13:44:15.536
2755,0.6212953329086304,-8.995016098022461,3.6846764087677,2017-04-30 13:44:15.546
2756,0.5949591398239136,-9.02254867553711,4.039018154144287,2017-04-30 13:44:15.557
2757,0.6727706789970398,-8.863334655761719,4.124012470245361,2017-04-30 13:44:15.566
2758,0.5159504413604736,-8.938752174377441,4.3167457580566415,2017-04-30 13:44:15.577
2759,0.3076549172401428,-9.012971878051758,4.291606426239014,2017-04-30 13:44:15.586
2760,0.3232172429561615,-8.833407402038574,3.9205052852630615,2017-04-30 13:44:15.596
2761,0.1256955862045288,-8.860940933227539,3.574543237686157,2017-04-30 13:44:15.606
2762,-0.004788403399288654,-8.993818283081055,3.026270866394043,2017-04-30 13:44:15.616
2763,0.15921440720558167,-9.064447402954102,2.406172752380371,2017-04-30 13:44:15.626
2764,0.3292027413845062,-9.08838939666748,2.009932279586792,2017-04-30 13:44:15.636
2765,0.6009446382522583,-9.066842079162598,1.7489643096923828,2017-04-30 13:44:15.646
2766,0.851138710975647,-9.193734169006348,1.722628116607666,2017-04-30 13:44:15.656
2767,1.1061211824417114,-9.227252960205078,1.8315643072128296,2017-04-30 13:44:15.666
2768,1.1408370733261108,-9.35654067993164,2.078166961669922,2017-04-30 13:44:15.676
2769,0.9133879542350768,-9.592369079589844,2.333149671554565,2017-04-30 13:44:15.686
2770,0.6416460275650024,-9.522936820983887,2.4648306369781494,2017-04-30 13:44:15.696
2771,0.3746925592422485,-9.445125579833984,2.565387010574341,2017-04-30 13:44:15.706
2772,0.10654197633266448,-9.515754699707033,2.649184226989746,2017-04-30 13:44:15.716
2773,0.12449848651885985,-9.4822359085083,2.646790027618408,2017-04-30 13:44:15.726
2774,0.2489969730377197,-9.464279174804688,2.584540843963623,2017-04-30 13:44:15.736
2775,0.3471592366695404,-9.513360023498537,2.450465440750122,2017-04-30 13:44:15.745
2776,0.3806780576705933,-9.579200744628906,2.273294448852539,2017-04-30 13:44:15.756
2777,0.2717418968677521,-9.657012939453123,2.026691675186157,2017-04-30 13:44:15.766
2778,0.20709845423698425,-9.643844604492188,1.9812018871307373,2017-04-30 13:44:15.776
2779,0.11611878126859665,-9.581595420837402,1.9165585041046145,2017-04-30 13:44:15.785
2780,0.08858546614646913,-9.502586364746094,1.8842366933822632,2017-04-30 13:44:15.796
2781,-0.013168109580874443,-9.463082313537598,2.0207061767578125,2017-04-30 13:44:15.806
2782,-0.12449848651885985,-9.42597198486328,2.207453966140747,2017-04-30 13:44:15.816
2783,-0.1999158412218094,-9.41759204864502,2.3582887649536133,2017-04-30 13:44:15.826
2784,-0.25977087020874023,-9.411606788635254,2.360682964324951,2017-04-30 13:44:15.836
2785,-0.395043283700943,-9.555258750915527,2.252943754196167,2017-04-30 13:44:15.846
2786,-0.4991910457611084,-9.588777542114258,2.060210466384888,2017-04-30 13:44:15.856
2787,-0.6572083830833435,-9.643844604492188,1.845929503440857,2017-04-30 13:44:15.866
2788,-0.7948749661445618,-9.769539833068848,1.849520802497864,2017-04-30 13:44:15.876
2789,-0.9900023937225342,-9.86770248413086,2.141613483428955,2017-04-30 13:44:15.887
2790,-1.0618284940719604,-9.850942611694336,2.4133553504943848,2017-04-30 13:44:15.896
2791,-1.049857497215271,-9.769539833068848,2.6372132301330566,2017-04-30 13:44:15.905
2792,-0.930147349834442,-9.774328231811523,2.721010208129884,2017-04-30 13:44:15.916
2793,-0.8798691034317017,-9.81024169921875,2.612074136734009,2017-04-30 13:44:15.926
2794,-0.8595184087753296,-9.889249801635742,2.47560453414917,2017-04-30 13:44:15.936
2795,-0.912190854549408,-9.96825885772705,2.273294448852539,2017-04-30 13:44:15.946
2796,-1.016338586807251,-9.947908401489258,2.085349798202514,2017-04-30 13:44:15.956
2797,-1.095347285270691,-9.904812812805176,2.1116859912872314,2017-04-30 13:44:15.966
2798,-1.194706678390503,-9.906009674072266,2.3379380702972408,2017-04-30 13:44:15.976
2799,-1.2306196689605713,-9.927556991577148,2.7042508125305176,2017-04-30 13:44:15.986
2800,-1.1228805780410769,-9.986215591430664,3.049015760421753,2017-04-30 13:44:15.996
2801,-1.0869675874710083,-10.074800491333008,3.174711465835572,2017-04-30 13:44:16.006
2802,-1.0283095836639404,-10.178948402404783,3.16513466835022,2017-04-30 13:44:16.016
2803,-0.9911994934082032,-10.290278434753418,3.1423897743225098,2017-04-30 13:44:16.026
2804,-1.0103530883789062,-10.39801788330078,3.162740468978882,2017-04-30 13:44:16.036
2805,-0.9983820915222168,-10.521319389343262,3.078943490982056,2017-04-30 13:44:16.046
2806,-0.7841010689735413,-10.564414978027344,3.0957028865814213,2017-04-30 13:44:16.056
2807,-0.24181437492370605,-10.552444458007812,2.940079689025879,2017-04-30 13:44:16.066
2808,0.1628057211637497,-10.742782592773438,2.650381326675415,2017-04-30 13:44:16.076
2809,0.7422025203704834,-10.869675636291504,2.1308395862579346,2017-04-30 13:44:16.086
2810,0.8212111592292786,-11.02051067352295,1.5705963373184204,2017-04-30 13:44:16.095
2811,0.5805938839912415,-11.133037567138672,1.1504138708114624,2017-04-30 13:44:16.106
2812,0.3196259140968323,-11.171344757080078,1.158793568611145,2017-04-30 13:44:16.118
2813,-0.1256955862045288,-11.209651947021484,1.459265947341919,2017-04-30 13:44:16.128
2814,-0.6093243360519409,-11.136629104614258,1.9476830959320068,2017-04-30 13:44:16.139
2815,-1.2114660739898682,-10.96304988861084,2.3965959548950195,2017-04-30 13:44:16.147
2816,-1.6280571222305298,-10.88523769378662,2.936488389968872,2017-04-30 13:44:16.157
2817,-1.6687586307525637,-10.648212432861328,3.50511121749878,2017-04-30 13:44:16.166
2818,-1.3754688501358032,-10.268731117248537,3.95641827583313,2017-04-30 13:44:16.176
2819,-0.8595184087753296,-9.939528465270996,4.158728122711182,2017-04-30 13:44:16.186
2820,-0.1628057211637497,-9.78989028930664,4.194641590118408,2017-04-30 13:44:16.197
2821,0.5363011956214905,-9.536105155944824,4.078522682189941,2017-04-30 13:44:16.206
2822,0.8942343592643738,-9.167398452758787,3.932476282119752,2017-04-30 13:44:16.216
2823,1.092953085899353,-8.78312873840332,3.878606796264648,2017-04-30 13:44:16.227
2824,1.3982137441635132,-8.413225173950195,3.886986494064331,2017-04-30 13:44:16.237
2825,1.7357962131500244,-8.128314971923826,3.8498764038085938,2017-04-30 13:44:16.246
2826,2.165555477142334,-8.030152320861816,3.494337320327759,2017-04-30 13:44:16.256
2827,2.5294740200042725,-8.033743858337402,3.069366693496704,2017-04-30 13:44:16.266
2828,2.233790159225464,-8.370129585266112,2.5761611461639404,2017-04-30 13:44:16.276
2829,1.8974047899246216,-8.706514358520508,2.2613234519958496,2017-04-30 13:44:16.287
2830,1.7034745216369631,-9.05606746673584,2.120065689086914,2017-04-30 13:44:16.296
2831,1.5442601442337036,-9.251194953918457,2.1116859912872314,2017-04-30 13:44:16.307
2832,1.486799240112305,-9.476250648498537,2.0661959648132324,2017-04-30 13:44:16.316
2833,1.4688427448272705,-9.522936820983887,2.117671489715576,2017-04-30 13:44:16.326
2834,1.3718775510787964,-9.4822359085083,2.1942858695983887,2017-04-30 13:44:16.335
2835,1.0833762884140017,-9.560047149658203,2.306813240051269,2017-04-30 13:44:16.346
2836,0.9648633003234864,-9.75637149810791,2.5306711196899414,2017-04-30 13:44:16.359
2837,0.8882488012313843,-10.017339706420898,2.8191723823547363,2017-04-30 13:44:16.369
2838,0.811634361743927,-10.287884712219238,3.0538041591644287,2017-04-30 13:44:16.379
2839,0.6859387755393982,-10.442310333251953,3.2321722507476807,2017-04-30 13:44:16.387
2840,0.729034423828125,-10.447098731994627,3.2848446369171143,2017-04-30 13:44:16.397
2841,0.7182605266571045,-10.220847129821776,3.2034418582916264,2017-04-30 13:44:16.408
2842,0.7074866294860841,-9.896432876586914,3.0777463912963867,2017-04-30 13:44:16.418
2843,0.5638344883918762,-9.475052833557127,2.9089550971984863,2017-04-30 13:44:16.427
2844,0.3974374830722809,-9.058462142944336,2.632424831390381,2017-04-30 13:44:16.438
2845,0.3172317147254944,-8.737639427185059,2.427720546722412,2017-04-30 13:44:16.449
2846,0.4022258818149567,-8.560467720031737,2.2649147510528564,2017-04-30 13:44:16.458
2847,0.5303156971931458,-8.517372131347656,2.1092917919158936,2017-04-30 13:44:16.468
2848,0.7230489253997803,-8.523358345031737,2.051830768585205,2017-04-30 13:44:16.479
2849,0.8954314589500427,-8.585607528686522,2.1140801906585693,2017-04-30 13:44:16.488
2850,0.9289502501487732,-8.651448249816895,2.3702597618103027,2017-04-30 13:44:16.498
2851,1.0307037830352783,-8.712499618530272,2.561795711517334,2017-04-30 13:44:16.508
2852,1.1755530834197998,-8.741230010986326,2.6575639247894287,2017-04-30 13:44:16.519
2853,1.216254472732544,-8.860940933227539,2.7545289993286133,2017-04-30 13:44:16.529
2854,1.357512354850769,-9.017760276794434,2.713827610015869,2017-04-30 13:44:16.545
2855,1.357512354850769,-9.017760276794434,2.713827610015869,2017-04-30 13:44:16.545
2856,1.4173674583435059,-9.263166427612305,2.8167781829833984,2017-04-30 13:44:16.550
2857,1.5466543436050415,-9.491812705993652,3.011905670166016,2017-04-30 13:44:16.557
2858,1.5263035297393799,-9.593565940856934,3.3423056602478027,2017-04-30 13:44:16.569
2859,1.290474772453308,-9.53969669342041,3.5302503108978267,2017-04-30 13:44:16.576
2860,0.8331822156906128,-9.378087997436523,3.22139835357666,2017-04-30 13:44:16.586
2861,0.5027823448181152,-9.062053680419922,2.7126305103302,2017-04-30 13:44:16.596
2862,0.5793967843055725,-8.83699893951416,2.2649147510528564,2017-04-30 13:44:16.606
2863,0.6584054827690125,-8.859743118286133,1.948880195617676,2017-04-30 13:44:16.616
2864,0.7829039692878723,-9.125499725341797,1.656787633895874,2017-04-30 13:44:16.626
2865,0.6787561774253845,-9.568427085876463,1.2485761642456057,2017-04-30 13:44:16.636
2866,0.5949591398239136,-9.830592155456543,0.997184991836548,2017-04-30 13:44:16.646
2867,0.6823474764823914,-9.87608242034912,0.7134721279144287,2017-04-30 13:44:16.656
2868,1.0342950820922852,-9.870096206665039,0.5985504388809204,2017-04-30 13:44:16.666
2869,1.4927847385406494,-9.828198432922363,0.7852981686592102,2017-04-30 13:44:16.676
2870,1.4820108413696291,-9.90241813659668,1.0019733905792236,2017-04-30 13:44:16.687
2871,1.2533645629882812,-9.805453300476074,1.261744260787964,2017-04-30 13:44:16.697
2872,1.114500880241394,-9.57321548461914,1.6077064275741575,2017-04-30 13:44:16.707
2873,1.1540051698684692,-9.29309368133545,1.9572598934173584,2017-04-30 13:44:16.717
2874,1.1420341730117798,-9.141061782836914,2.1284453868865967,2017-04-30 13:44:16.726
2875,1.2461819648742676,-9.084798812866213,2.0961236953735347,2017-04-30 13:44:16.737
2876,1.5143325328826904,-9.077615737915039,1.523909330368042,2017-04-30 13:44:16.747
2877,1.799242615699768,-9.210494041442873,1.0067617893218994,2017-04-30 13:44:16.757
2878,2.041056871414185,-9.378087997436523,0.6392518281936646,2017-04-30 13:44:16.767
2879,2.019509077072144,-9.403226852416992,0.5614402890205383,2017-04-30 13:44:16.778
2880,1.84233820438385,-9.305065155029297,0.7960720658302307,2017-04-30 13:44:16.786
2881,1.5682021379470823,-9.193734169006348,1.2210428714752195,2017-04-30 13:44:16.796
2882,1.4413094520568848,-9.13387966156006,1.6316484212875366,2017-04-30 13:44:16.806
2883,1.316810965538025,-9.314641952514648,1.7932571172714231,2017-04-30 13:44:16.816
2884,1.1767501831054688,-9.617507934570312,1.4688427448272705,2017-04-30 13:44:16.826
2885,0.9995791912078856,-9.87608242034912,0.8930372595787048,2017-04-30 13:44:16.836
2886,0.7948749661445618,-9.916783332824707,0.4321534037590027,2017-04-30 13:44:16.846
2887,0.7386112213134766,-9.91319179534912,0.056263741105794914,2017-04-30 13:44:16.856
2888,0.6775590777397156,-9.945513725280762,-0.07182604819536209,2017-04-30 13:44:16.866
2889,0.8044517636299133,-9.995792388916016,-0.13766659796237946,2017-04-30 13:44:16.876
2890,1.0259153842926023,-10.09275722503662,0.0011971008498221636,2017-04-30 13:44:16.886
2891,1.1264718770980835,-10.20648193359375,0.31364041566848755,2017-04-30 13:44:16.896
2892,1.0821791887283323,-10.289081573486328,0.4692635238170624,2017-04-30 13:44:16.907
2893,0.851138710975647,-10.324995040893556,0.4189853072166443,2017-04-30 13:44:16.916
2894,0.5506663918495178,-10.371682167053224,0.10175357013940813,2017-04-30 13:44:16.927
2895,0.33758243918418884,-10.371682167053224,-0.6775590777397156,2017-04-30 13:44:16.937
2896,0.21428105235099792,-10.382455825805664,-1.4856021404266355,2017-04-30 13:44:16.947
2897,0.16639702022075653,-10.377667427062988,-2.23857855796814,2017-04-30 13:44:16.957
2898,0.4836287498474121,-10.425551414489746,-2.6623523235321045,2017-04-30 13:44:16.967
2899,0.790086567401886,-10.788272857666016,-2.426523447036743,2017-04-30 13:44:16.976
2900,0.9732429981231692,-11.274295806884766,-1.8279730081558228,2017-04-30 13:44:16.987
2901,1.1552022695541382,-11.668142318725586,-0.9026140570640564,2017-04-30 13:44:16.997
2902,1.5263035297393799,-12.016498565673828,-0.1041477769613266,2017-04-30 13:44:17.006
2903,2.515108823776245,-12.314576148986815,0.4189853072166443,2017-04-30 13:44:17.016
2904,3.5697548389434814,-12.531251907348633,1.194706678390503,2017-04-30 13:44:17.026
2905,4.185064792633057,-12.659341812133787,2.467224836349488,2017-04-30 13:44:17.036
2906,3.634398221969605,-12.425907135009766,3.94444727897644,2017-04-30 13:44:17.046
2907,2.7329812049865723,-11.5065336227417,4.414907932281494,2017-04-30 13:44:17.056
2908,1.5131354331970217,-10.186131477355957,3.9935283660888654,2017-04-30 13:44:17.066
2909,0.4034229815006256,-8.548497200012207,3.179499864578247,2017-04-30 13:44:17.076
2910,-0.7984662652015686,-7.398083209991455,2.3690626621246342,2017-04-30 13:44:17.087
2911,-1.3491326570510864,-6.886921405792236,2.1152772903442383,2017-04-30 13:44:17.097
2912,-1.7824832201004028,-6.983886241912843,2.6874914169311523,2017-04-30 13:44:17.106
2913,-2.02429747581482,-7.642292022705077,3.4105403423309326,2017-04-30 13:44:17.117
2914,-1.7369933128356934,-8.525752067565918,3.975571870803833,2017-04-30 13:44:17.127
2915,-1.6663644313812256,-9.296685218811037,4.222174644470215,2017-04-30 13:44:17.137
2916,-1.6292542219161987,-9.6989107131958,3.9372646808624254,2017-04-30 13:44:17.147
